seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr15	90728149	90728246	98	*	X0470	10509	90728152	90772892	44741	+	0	overlapStart	0	SEMA4B
chr15	90776712	90776779	68	*	X0471	390637	90777487	90785312	7826	+	707	upstream	707	GDPGP1
chr16	2479469	2479501	33	*	X0476	899	2479395	2508859	29465	+	0	inside	73	CCNF
chr16	2525228	2525268	41	*	X0477	57465	2525147	2570224	45078	+	0	inside	80	TBC1D24
chr16	2525301	2525418	118	*	X0478	57465	2525147	2570224	45078	+	0	inside	153	TBC1D24
chr16	2771288	2771332	45	*	X0479	83886	2762423	2770552	8130	-	735	upstream	735	PRSS27
chr16	3013637	3013680	44	*	X0480	79412	3014217	3018384	4168	+	536	upstream	536	KREMEN2
chr16	3013711	3013845	135	*	X0481	79412	3014217	3018384	4168	+	371	upstream	371	KREMEN2
chr16	3014086	3014295	210	*	X0482	79412	3014217	3018384	4168	+	0	overlapStart	0	KREMEN2
chr16	3096221	3096325	105	*	X0483	64386	3096682	3110724	14043	+	356	upstream	356	MMP25
chr16	3662023	3662127	105	*	X0486	84464	3631184	3661585	30402	-	437	upstream	437	SLX4
chr16	3930049	3930080	32	*	X0487	1387	3775056	3930121	155066	-	0	inside	40	CREBBP
chr16	8963091	8963162	72	*	X0490	23589	8946799	8962869	16071	-	221	upstream	221	CARHSP1
chr16	14396506	14396595	90	*	X0493	574455	14397824	14397906	83	+	1228	upstream	1228	MIR193B
chr16	14397106	14397210	105	*	X0494	574455	14397824	14397906	83	+	613	upstream	613	MIR193B
chr16	14397256	14397360	105	*	X0495	574455	14397824	14397906	83	+	463	upstream	463	MIR193B
chr16	14397421	14397525	105	*	X0496	574455	14397824	14397906	83	+	298	upstream	298	MIR193B
chr16	25043007	25043048	42	*	X0499	554206	25043062	25044098	1037	+	13	upstream	13	LOC554206
chr16	28985549	28985552	4	*	X0502	83985	28986096	28996838	10743	+	543	upstream	543	SPNS1
chr16	29816427	29816471	45	*	X0504	4150	29817417	29822504	5088	+	945	upstream	945	MAZ
chr16	29816727	29816742	16	*	X0505	4150	29817417	29822504	5088	+	674	upstream	674	MAZ
chr16	30381326	30381368	43	*	X0506	26000	30368422	30381522	13101	-	0	inside	153	TBC1D10B
chr16	30382539	30382658	120	*	X0507	26000	30368422	30381522	13101	-	1016	upstream	1016	TBC1D10B
chr16	30389747	30389753	7	*	X0508	197407	30389633	30411429	21797	+	0	inside	113	ZNF48
chr16	30662135	30662257	123	*	X0510	78994	30662241	30667734	5494	+	0	overlapStart	0	PRR14
chr16	30671315	30671500	186	*	X0511	64319	30671243	30682131	10889	+	0	inside	71	FBRS
chr16	30798840	30798946	107	*	X0512	23361	30789770	30798523	8754	-	316	upstream	316	ZNF629
chr16	31086149	31086298	150	*	X0516	79759	31072164	31085641	13478	-	507	upstream	507	ZNF668
chr16	56691630	56691772	143	*	X0518	4494	56691855	56693215	1361	+	82	upstream	82	MT1F
chr16	56691818	56691862	45	*	X0519	4494	56691855	56693215	1361	+	0	overlapStart	0	MT1F
chr16	58034622	58034697	76	*	X0521	57567	58028573	58033762	5190	-	859	upstream	859	ZNF319
chr16	58034622	58034697	76	*	X0521	79650	58035277	58055527	20251	+	579	upstream	579	USB1
chr16	58035538	58035560	23	*	X0522	57567	58028573	58033762	5190	-	1775	upstream	1775	ZNF319
chr16	58035538	58035560	23	*	X0522	79650	58035277	58055527	20251	+	0	inside	260	USB1
chr16	58059463	58059537	75	*	X0523	4324	58059282	58080804	21523	+	0	inside	180	MMP15
chr16	58768147	58768236	90	*	X0524	2806	58741035	58768246	27212	-	0	inside	9	GOT2
chr16	67261196	67261286	91	*	X0526	26231	67241042	67260901	19860	-	294	upstream	294	LRRC29
chr16	67261196	67261286	91	*	X0526	29100	67261016	67263182	2167	+	0	inside	179	TMEM208
chr16	67282473	67282480	8	*	X0527	29109	67263292	67281425	18134	-	1047	upstream	1047	FHOD1
chr16	67282473	67282480	8	*	X0527	6553	67282855	67306094	23240	+	374	upstream	374	SLC9A5
chr16	67282601	67282720	120	*	X0528	29109	67263292	67281425	18134	-	1175	upstream	1175	FHOD1
chr16	67282601	67282720	120	*	X0528	6553	67282855	67306094	23240	+	134	upstream	134	SLC9A5
chr16	67880797	67880824	28	*	X0529	10204	67880819	67905219	24401	+	0	overlapStart	0	NUTF2
chr16	68297768	68297947	180	*	X0530	9057	68298419	68335726	37308	+	471	upstream	471	SLC7A6
chr16	69139704	69139808	105	*	X0531	3038	69139467	69152619	13153	+	0	inside	236	HAS3
chr16	70720261	70720440	180	*	X0532	92154	70695107	70719954	24848	-	306	upstream	306	MTSS2
chr16	73093104	73093162	59	*	X0534	463	72816786	73092534	275749	-	569	upstream	569	ZFHX3
chr16	88729934	88729997	64	*	X0537	197187	88729781	88753594	23814	+	0	inside	152	SNAI3-AS1
chr16	88729934	88729997	64	*	X0537	4597	88718348	88729495	11148	-	438	upstream	438	MVD
chr16	88752821	88752859	39	*	X0538	333929	88744090	88752882	8793	-	0	inside	22	SNAI3
chr16	88752971	88752973	3	*	X0539	333929	88744090	88752882	8793	-	88	upstream	88	SNAI3
chr16	88753007	88753120	114	*	X0540	333929	88744090	88752882	8793	-	124	upstream	124	SNAI3
chr17	4613252	4613371	120	*	X0546	409	4613789	4624795	11007	+	417	upstream	417	ARRB2
chr17	4635014	4635061	48	*	X0547	400569	4634723	4636896	2174	+	0	inside	290	MED11
chr17	7184318	7184452	135	*	X0551	6517	7185054	7191367	6314	+	601	upstream	601	SLC2A4
chr17	7620935	7621039	105	*	X0553	146754	7621079	7737058	115980	+	39	upstream	39	DNAH2
chr17	7621160	7621283	124	*	X0554	146754	7621079	7737058	115980	+	0	inside	80	DNAH2
chr17	8079498	8079519	22	*	X0558	84314	8076297	8079714	3418	-	0	inside	194	TMEM107
chr17	8649336	8649395	60	*	X0559	146849	8633246	8648154	14909	-	1181	upstream	1181	CCDC42
chr17	16284550	16284768	219	*	X0560	7314	16284367	16286054	1688	+	0	inside	182	UBB
chr17	19281195	19281247	53	*	X0563	27077	19240867	19281495	40629	-	0	inside	247	B9D1
chr17	19281195	19281247	53	*	X0563	5598	19281034	19286857	5824	+	0	inside	160	MAPK7
chr17	21156771	21156847	77	*	X0566	256302	21142184	21156578	14395	-	192	upstream	192	NATD1
chr17	27070920	27070978	59	*	X0567	9618	27071023	27077976	6954	+	44	upstream	44	TRAF4
chr17	28257188	28257273	86	*	X0569	85464	27952965	28257018	304054	-	169	upstream	169	SSH2
chr17	28257404	28257503	100	*	X0570	85464	27952965	28257018	304054	-	385	upstream	385	SSH2
chr17	34957990	34958031	42	*	X0572	79922	34958025	34965407	7383	+	0	overlapStart	0	MRM1
chr17	36762552	36762715	164	*	X0575	80725	36686259	36762183	75925	-	368	upstream	368	SRCIN1
chr17	37793413	37793487	75	*	X0577	10948	37793333	37820454	27122	+	0	inside	79	STARD3
chr17	37844019	37844146	128	*	X0578	2064	37844393	37884915	40523	+	246	upstream	246	ERBB2
chr17	37844019	37844146	128	*	X0578	93210	37827375	37844310	16936	-	0	inside	163	PGAP3
chr17	37886649	37886684	36	*	X0579	84299	37885409	37886788	1380	-	0	inside	103	MIEN1
chr17	40169234	40169323	90	*	X0581	28511	40169594	40177656	8063	+	270	upstream	270	NKIRAS2
chr17	41158770	41158866	97	*	X0582	3430	41158742	41166476	7735	+	0	inside	27	IFI35
chr17	41174418	41174441	24	*	X0583	10493	41166622	41174459	7838	-	0	inside	17	VAT1
chr17	41323318	41323395	78	*	X0584	672	41196312	41322420	126109	-	897	upstream	897	BRCA1
chr17	41466770	41466780	11	*	X0585	100130581	41447213	41466266	19054	-	503	upstream	503	LINC00910
chr17	42200625	42200729	105	*	X0588	10014	42154121	42201014	46894	-	0	inside	284	HDAC5
chr17	43045940	43046078	139	*	X0589	10882	43037061	43045644	8584	-	295	upstream	295	C1QL1
chr17	43046124	43046303	180	*	X0590	10882	43037061	43045644	8584	-	479	upstream	479	C1QL1
chr17	43210317	43210421	105	*	X0593	113026	43189008	43209891	20884	-	425	upstream	425	PLCD3
chr17	45771611	45771753	143	*	X0597	9755	45772630	45789429	16800	+	876	upstream	876	TBKBP1
chr17	45771799	45771903	105	*	X0598	9755	45772630	45789429	16800	+	726	upstream	726	TBKBP1
chr17	46185200	46185304	105	*	X0601	29916	46184911	46200105	15195	+	0	inside	288	SNX11
chr17	46894168	46894287	120	*	X0602	284076	46839593	46894469	54877	-	0	inside	181	TTLL6
chr17	47308307	47308426	120	*	X0603	162466	47300732	47308128	7397	-	178	upstream	178	PHOSPHO1
chr17	48133364	48133498	135	*	X0605	284080	48127713	48133103	5391	-	260	upstream	260	PICART1
chr17	48133364	48133498	135	*	X0605	3675	48133340	48167849	34510	+	0	inside	23	ITGA3
chr17	48474971	48475075	105	*	X0606	55379	48458594	48474914	16321	-	56	upstream	56	LRRC59
chr17	54670269	54670403	135	*	X0609	9241	54671060	54672951	1892	+	656	upstream	656	NOG
chr17	54670644	54670701	58	*	X0610	9241	54671060	54672951	1892	+	358	upstream	358	NOG
chr17	54671006	54671048	43	*	X0611	9241	54671060	54672951	1892	+	11	upstream	11	NOG
chr17	54991444	54991473	30	*	X0612	7706	54965270	54991409	26140	-	34	upstream	34	TRIM25
chr17	56032860	56032985	126	*	X0615	404093	55938604	56032684	94081	-	175	upstream	175	CUEDC1
chr17	60143397	60143405	9	*	X0618	9969	60019966	60142643	122678	-	753	upstream	753	MED13
chr17	61851874	61851978	105	*	X0620	57003	61822610	61851088	28479	-	785	upstream	785	CCDC47
chr17	61904954	61905043	90	*	X0621	117246	61896793	61905031	8239	-	0	overlapStart	0	FTSJ3
chr17	61904954	61905043	90	*	X0621	5705	61904770	61909387	4618	+	0	inside	183	PSMC5
chr17	65362405	65362442	38	*	X0622	5718	65336619	65362721	26103	-	0	inside	278	PSMD12
chr17	65990133	65990417	285	*	X0623	284018	65987217	65989765	2549	-	367	upstream	367	C17orf58
chr17	72199732	72199744	13	*	X0625	6169	72199795	72206019	6225	+	50	upstream	50	RPL38
chr17	72209672	72209732	61	*	X0626	85001	72206135	72209460	3326	-	211	upstream	211	MGC16275
chr17	72209672	72209732	61	*	X0626	94015	72209696	72258157	48462	+	0	overlapStart	0	TTYH2
chr17	73400604	73400616	13	*	X0628	100500841	73402150	73402243	94	+	1533	upstream	1533	MIR3678
chr17	74582450	74582501	52	*	X0630	10610	74561461	74582145	20685	-	304	upstream	304	ST6GALNAC2
chr17	75277689	75277741	53	*	X0632	10801	75277492	75496678	219187	+	0	inside	196	SEPTIN9
chr17	79372653	79372787	135	*	X0637	57597	79373540	79433358	59819	+	752	upstream	752	BAHCC1
chr18	8609224	8609304	81	*	X0639	201475	8609443	8639380	29938	+	138	upstream	138	RAB12
chr18	9334737	9334783	47	*	X0640	57045	9334765	9402418	67654	+	0	overlapStart	0	TWSG1
chr18	11981504	11981504	1	*	X0641	3613	11981427	12030885	49459	+	0	inside	76	IMPA2
chr18	11981620	11981694	75	*	X0642	3613	11981427	12030885	49459	+	0	inside	192	IMPA2
chr18	12991531	12991620	90	*	X0646	55125	12991361	13125051	133691	+	0	inside	169	CEP192
chr18	21166914	21166939	26	*	X0648	4864	21108363	21166581	58219	-	332	upstream	332	NPC1
chr18	29523306	29523336	31	*	X0650	22878	29409136	29523099	113964	-	206	upstream	206	TRAPPC8
chr18	46478876	46478920	45	*	X0651	4092	46446223	46477081	30859	-	1794	upstream	1794	SMAD7
chr18	59855228	59855302	75	*	X0652	23556	59711458	59854289	142832	-	938	upstream	938	PIGN
chr18	59855348	59855467	120	*	X0653	23556	59711458	59854289	142832	-	1058	upstream	1058	PIGN
chr18	76829355	76829459	105	*	X0654	374868	76829397	77138282	308886	+	0	overlapStart	0	ATP9B
chr19	506733	506826	94	*	X0655	91978	507497	519654	12158	+	670	upstream	670	TPGS1
chr19	2476421	2476468	48	*	X0660	4616	2476123	2478257	2135	+	0	inside	297	GADD45B
chr19	4067460	4067580	121	*	X0664	51341	4045216	4066816	21601	-	643	upstream	643	ZBTB7A
chr19	5720821	5720883	63	*	X0665	257062	5720688	5778742	58055	+	0	inside	132	CATSPERD
chr19	5720821	5720883	63	*	X0665	9361	5691845	5720463	28619	-	357	upstream	357	LONP1
chr19	7985459	7985541	83	*	X0668	6618	7985194	7988136	2943	+	0	inside	264	SNAPC2
chr19	8509580	8509739	160	*	X0669	4670	8509803	8554002	44200	+	63	upstream	63	HNRNPM
chr19	11708178	11708279	102	*	X0673	199692	11708235	11729974	21740	+	0	overlapStart	0	ZNF627
chr19	12917593	12917727	135	*	X0677	10535	12917428	12924462	7035	+	0	inside	164	RNASEH2A
chr19	13075947	13076183	237	*	X0678	199699	13075973	13085567	9595	+	0	overlapStart	0	DAND5
chr19	13076199	13076274	76	*	X0679	199699	13075973	13085567	9595	+	0	inside	225	DAND5
chr19	14202879	14202879	1	*	X0683	90378	14199229	14201232	2004	-	1646	upstream	1646	SAMD1
chr19	16738896	16738967	72	*	X0684	9441	16589868	16739015	149148	-	0	inside	47	MED26
chr19	17559342	17559521	180	*	X0685	100130519	17546318	17559376	13059	-	0	overlapStart	0	TMEM221
chr19	17581235	17581369	135	*	X0686	376497	17581300	17616977	35678	+	0	overlapStart	0	SLC27A1
chr19	17581520	17581532	13	*	X0687	376497	17581300	17616977	35678	+	0	inside	219	SLC27A1
chr19	18391194	18391220	27	*	X0690	100422833	18392887	18392971	85	+	1666	upstream	1666	MIR3188
chr19	18392961	18392977	17	*	X0691	100422833	18392887	18392971	85	+	0	overlapEnd	73	MIR3188
chr19	18392961	18392977	17	*	X0691	3727	18390563	18392432	1870	-	528	upstream	528	JUND
chr19	18451306	18451410	105	*	X0692	54858	18451408	18480763	29356	+	0	overlapStart	0	PGPEP1
chr19	18451531	18451650	120	*	X0693	54858	18451408	18480763	29356	+	0	inside	122	PGPEP1
chr19	18528769	18528793	25	*	X0695	170463	18530146	18545372	15227	+	1352	upstream	1352	SSBP4
chr19	21203636	21203770	135	*	X0696	80264	21203426	21242852	39427	+	0	inside	209	ZNF430
chr19	35521114	35521218	105	*	X0698	6324	35521592	35531353	9762	+	373	upstream	373	SCN1B
chr19	36235700	36235747	48	*	X0700	55851	36236494	36243734	7241	+	746	upstream	746	PSENEN
chr19	36605484	36605512	29	*	X0702	1155	36605888	36616849	10962	+	375	upstream	375	TBCB
chr19	39390545	39390553	9	*	X0704	22933	39369195	39390502	21308	-	42	upstream	42	SIRT2
chr19	39390545	39390553	9	*	X0704	4793	39390340	39399534	9195	+	0	inside	204	NFKBIB
chr19	42724593	42724631	39	*	X0710	116115	42724492	42732353	7862	+	0	inside	100	ZNF526
chr19	42724593	42724631	39	*	X0710	162989	42702745	42724304	21560	-	288	upstream	288	DEDD2
chr19	44144234	44144358	125	*	X0715	199731	44126522	44143991	17470	-	242	upstream	242	CADM4
chr19	44144377	44144541	165	*	X0716	199731	44126522	44143991	17470	-	385	upstream	385	CADM4
chr19	44144617	44144677	61	*	X0717	199731	44126522	44143991	17470	-	625	upstream	625	CADM4
chr19	45250539	45250617	79	*	X0718	602	45251978	45263301	11324	+	1360	upstream	1360	BCL3
chr19	45582276	45582288	13	*	X0719	79760	45582518	45594782	12265	+	229	upstream	229	GEMIN7
chr19	46365557	46365586	30	*	X0724	3171	46367518	46377055	9538	+	1931	upstream	1931	FOXA3
chr19	47852573	47852573	1	*	X0728	9704	47852538	47885961	33424	+	0	inside	34	DHX34
chr19	48894747	48894844	98	*	X0730	10945	48885827	48894810	8984	-	0	overlapStart	0	KDELR1
chr19	49123086	49123095	10	*	X0731	6141	49118584	49122675	4092	-	410	upstream	410	RPL18
chr19	49141413	49141467	55	*	X0732	1628	49133817	49140639	6823	-	773	upstream	773	DBP
chr19	49141413	49141467	55	*	X0732	653677	49141296	49185502	44207	+	0	inside	116	SEC1P
chr19	49149732	49149812	81	*	X0733	770	49141272	49149451	8180	-	280	upstream	280	CA11
chr19	49661250	49661459	210	*	X0734	54795	49661016	49715098	54083	+	0	inside	233	TRPM4
chr19	50093514	50093579	66	*	X0735	57479	50094912	50129696	34785	+	1332	upstream	1332	PRR12
chr19	50169328	50169462	135	*	X0736	3661	50162826	50169132	6307	-	195	upstream	195	IRF3
chr19	50180579	50180713	135	*	X0737	3276	50180409	50191707	11299	+	0	inside	169	PRMT1
chr19	50355106	50355235	130	*	X0739	100506033	50341903	50354933	13031	-	172	upstream	172	PTOV1-AS1
chr19	50432907	50432947	41	*	X0740	23636	50410084	50432988	22905	-	0	inside	40	NUP62
chr19	50432907	50432947	41	*	X0740	259307	50390639	50432988	42350	-	0	inside	40	IL4I1
chr19	53290105	53290125	21	*	X0744	162966	53268748	53290034	21287	-	70	upstream	70	ZNF600
chr19	57751938	57752117	180	*	X0749	390980	57752053	57774106	22054	+	0	overlapStart	0	ZNF805
chr19	57752163	57752183	21	*	X0750	390980	57752053	57774106	22054	+	0	inside	109	ZNF805
chr2	10091442	10091456	15	*	X0753	29841	10091792	10142412	50621	+	335	upstream	335	GRHL1
chr2	11295538	11295612	75	*	X0756	130814	11295540	11318998	23459	+	0	overlapStart	0	SLC66A3
chr2	38152396	38152452	57	*	X0760	151393	38152462	38294285	141824	+	9	upstream	9	RMDN2
chr2	39351664	39351725	62	*	X0761	6654	39208690	39351486	142797	-	177	upstream	177	SOS1
chr2	42722187	42722190	4	*	X0763	170850	42669157	42721237	52081	-	949	upstream	949	KCNG3
chr2	46844239	46844327	89	*	X0765	5281	46808413	46844251	35839	-	0	overlapStart	0	PIGF
chr2	46844239	46844327	89	*	X0765	9419	46844325	46852881	8557	+	0	overlapStart	0	CRIPT
chr2	48134008	48134087	80	*	X0767	80204	48034059	48132932	98874	-	1075	upstream	1075	FBXO11
chr2	48541749	48541861	113	*	X0768	3344	48541795	48606434	64640	+	0	overlapStart	0	FOXN2
chr2	61108078	61108129	52	*	X0769	5966	61108752	61150178	41427	+	622	upstream	622	REL
chr2	64371557	64371562	6	*	X0771	57162	64319786	64371605	51820	-	0	inside	42	PELI1
chr2	64751511	64751563	53	*	X0772	100616419	64752647	64752699	53	+	1083	upstream	1083	MIR4434
chr2	64751511	64751563	53	*	X0772	54812	64751439	64820138	68700	+	0	inside	71	AFTPH
chr2	64881537	64881716	180	*	X0773	9792	64858755	64881046	22292	-	490	upstream	490	SERTAD2
chr2	70780887	70781006	120	*	X0778	7039	70674412	70781147	106736	-	0	inside	140	TGFA
chr2	70781187	70781321	135	*	X0779	7039	70674412	70781147	106736	-	39	upstream	39	TGFA
chr2	73459943	73460062	120	*	X0780	10574	73461364	73480150	18787	+	1301	upstream	1301	CCT7
chr2	73459943	73460062	120	*	X0780	84279	73455134	73460356	5223	-	0	inside	293	PRADC1
chr2	74756164	74756283	120	*	X0784	27429	74756532	74760683	4152	+	248	upstream	248	HTRA2
chr2	85980807	85981046	240	*	X0785	84913	85980909	86018506	37598	+	0	overlapStart	0	ATOH8
chr2	85981167	85981301	135	*	X0786	84913	85980909	86018506	37598	+	0	inside	257	ATOH8
chr2	97426764	97426868	105	*	X0789	26504	97426639	97477628	50990	+	0	inside	124	CNNM4
chr2	132250320	132250454	135	*	X0794	100616378	132248733	132248809	77	-	1510	upstream	1510	MIR4784
chr2	132250320	132250454	135	*	X0794	150776	132250386	132279149	28764	+	0	overlapStart	0	SMPD4BP
chr2	132250320	132250454	135	*	X0794	653784	132241533	132250064	8532	-	255	upstream	255	MZT2A
chr2	163175266	163175385	120	*	X0797	64135	163123589	163175218	51630	-	47	upstream	47	IFIH1
chr2	163200654	163200688	35	*	X0798	25801	163200583	163219148	18566	+	0	inside	70	GCA
chr2	165698568	165698672	105	*	X0799	22837	165541258	165698678	157421	-	0	inside	5	COBLL1
chr2	166810594	166810657	64	*	X0800	79809	166713986	166810348	96363	-	245	upstream	245	TTC21B
chr2	172949856	172949897	42	*	X0803	1745	172950208	172954401	4194	+	310	upstream	310	DLX1
chr2	172967620	172967627	8	*	X0805	1746	172964166	172967478	3313	-	141	upstream	141	DLX2
chr2	173292216	173292335	120	*	X0806	3655	173292082	173371181	79100	+	0	inside	133	ITGA6
chr2	173292351	173292455	105	*	X0807	3655	173292082	173371181	79100	+	0	inside	268	ITGA6
chr2	201374716	201374788	73	*	X0809	130535	201353684	201374792	21109	-	0	inside	3	KCTD18
chr2	208394876	208394980	105	*	X0810	1385	208394616	208470284	75669	+	0	inside	259	CREB1
chr2	208576094	208576127	34	*	X0811	151195	208576264	208620896	44633	+	136	upstream	136	CCNYL1
chr2	216878427	216878441	15	*	X0812	55686	216807314	216878346	71033	-	80	upstream	80	MREG
chr2	216878450	216878488	39	*	X0813	55686	216807314	216878346	71033	-	103	upstream	103	MREG
chr2	220042916	220042966	51	*	X0819	27013	220036619	220042732	6114	-	183	upstream	183	CNPPD1
chr2	220042916	220042966	51	*	X0819	79137	220042939	220050197	7259	+	0	overlapStart	0	RETREG2
chr2	220043097	220043110	14	*	X0820	27013	220036619	220042732	6114	-	364	upstream	364	CNPPD1
chr2	220043097	220043110	14	*	X0820	79137	220042939	220050197	7259	+	0	inside	157	RETREG2
chr2	220159515	220159662	148	*	X0821	406944	220158833	220158922	90	-	592	upstream	592	MIR153-1
chr2	231729607	231729612	6	*	X0822	81618	231729621	231743963	14343	+	8	upstream	8	ITM2C
chr2	233415758	233415791	34	*	X0826	200765	233412779	233415283	2505	-	474	upstream	474	TIGD1
chr2	234262957	234262977	21	*	X0827	8527	234263153	234380743	117591	+	175	upstream	175	DGKD
chr2	241500670	241500739	70	*	X0828	51281	241418839	241500275	81437	-	394	upstream	394	ANKMY1
chr2	242090068	242090097	30	*	X0829	23178	242045514	242089394	43881	-	673	upstream	673	PASK
chr2	242640868	242640916	49	*	X0830	84289	242641456	242668896	27441	+	539	upstream	539	ING5
chr20	18568502	18568643	142	*	X0836	92675	18568556	18744560	176005	+	0	overlapStart	0	DTD1
chr20	23330340	23330377	38	*	X0837	29107	23331373	23335408	4036	+	995	upstream	995	NXT1
chr20	23401609	23401905	297	*	X0839	63908	23355156	23402156	47001	-	0	inside	250	NAPB
chr20	32031787	32031862	76	*	X0842	6640	31995763	32031698	35936	-	88	upstream	88	SNTA1
chr20	32032208	32032215	8	*	X0843	6640	31995763	32031698	35936	-	509	upstream	509	SNTA1
chr20	32032288	32032324	37	*	X0844	6640	31995763	32031698	35936	-	589	upstream	589	SNTA1
chr20	32319603	32319611	9	*	X0845	84905	32319808	32380075	60268	+	196	upstream	196	ZNF341
chr20	32900434	32900511	78	*	X0847	191	32868071	32899608	31538	-	825	upstream	825	AHCY
chr20	33291660	33291764	105	*	X0848	58476	33292148	33301237	9090	+	383	upstream	383	TP53INP2
chr20	33543780	33543936	157	*	X0850	2937	33516236	33543601	27366	-	178	upstream	178	GSS
chr20	33543780	33543936	157	*	X0850	57644	33543704	33590240	46537	+	0	inside	75	MYH7B
chr20	33759707	33759811	105	*	X0852	10544	33759774	33765165	5392	+	0	overlapStart	0	PROCR
chr20	35374335	35374396	62	*	X0854	57446	35280169	35374541	94373	-	0	inside	144	NDRG3
chr20	35402788	35402816	29	*	X0855	79980	35380194	35402230	22037	-	557	upstream	557	DSN1
chr20	43280779	43280815	37	*	X0859	100	43248163	43280376	32214	-	402	upstream	402	ADA
chr20	44441310	44441347	38	*	X0861	11065	44441255	44445596	4342	+	0	inside	54	UBE2C
chr20	47662777	47662821	45	*	X0863	1434	47662783	47713497	50715	+	0	overlapStart	0	CSE1L
chr20	49548094	49548111	18	*	X0868	23394	49506883	49547527	40645	-	566	upstream	566	ADNP
chr20	60962218	60962367	150	*	X0871	6227	60962121	60963576	1456	+	0	inside	96	RPS21
chr20	62152418	62152503	86	*	X0872	79144	62152133	62153524	1392	+	0	inside	284	PPDPF
chr20	62612134	62612261	128	*	X0875	140700	62605466	62611362	5897	-	771	upstream	771	SAMD10
chr20	62612134	62612261	128	*	X0875	24148	62612431	62664453	52023	+	169	upstream	169	PRPF6
chr21	43430684	43430786	103	*	X0877	49854	43406940	43430496	23557	-	187	upstream	187	ZBTB21
chr21	47649295	47649320	26	*	X0880	114044	47649158	47671743	22586	+	0	inside	136	MCM3AP-AS1
chr21	47649295	47649320	26	*	X0880	4047	47608360	47648738	40379	-	556	upstream	556	LSS
chr21	47744580	47744606	27	*	X0881	54058	47720344	47743785	23442	-	794	upstream	794	C21orf58
chr21	47744667	47744786	120	*	X0882	54058	47720344	47743785	23442	-	881	upstream	881	C21orf58
chr21	47745283	47745401	119	*	X0883	54058	47720344	47743785	23442	-	1497	upstream	1497	C21orf58
chr21	48054985	48055053	69	*	X0884	3275	48055507	48085155	29649	+	453	upstream	453	PRMT2
chr22	23522547	23522636	90	*	X0887	613	23522552	23660224	137673	+	0	overlapStart	0	BCR
chr22	24666753	24666864	112	*	X0888	23384	24666790	24838325	171536	+	0	overlapStart	0	SPECC1L
chr22	29702769	29702948	180	*	X0891	10634	29702997	29708774	5778	+	48	upstream	48	GAS2L1
chr22	31365642	31365875	234	*	X0894	22880	31322600	31364187	41588	-	1454	upstream	1454	MORC2
chr22	31365642	31365875	234	*	X0894	55000	31365634	31375380	9747	+	0	inside	7	TUG1
chr22	31608181	31608236	56	*	X0895	3985	31608250	31676066	67817	+	13	upstream	13	LIMK2
chr22	35936715	35936804	90	*	X0896	23551	35937352	35950045	12694	+	547	upstream	547	RASD2
chr22	36424982	36425058	77	*	X0897	23543	36134783	36424585	289803	-	396	upstream	396	RBFOX2
chr22	36425331	36425356	26	*	X0898	23543	36134783	36424585	289803	-	745	upstream	745	RBFOX2
chr22	37415987	37416240	254	*	X0899	7263	37406900	37416224	9325	-	0	overlapStart	0	TST
chr22	38302118	38302183	66	*	X0900	85377	38302155	38338465	36311	+	0	overlapStart	0	MICALL1
chr22	38349899	38349928	30	*	X0901	5435	38349674	38384223	34550	+	0	inside	224	POLR2F
chr22	38349899	38349928	30	*	X0901	84645	38339057	38349676	10620	-	222	upstream	222	C22orf23
chr22	39052741	39052832	92	*	X0904	25776	39052658	39069855	17198	+	0	inside	82	CBY1
chr22	39052741	39052832	92	*	X0904	646851	38974125	39052634	78510	-	106	upstream	106	FAM227A
chr22	41488476	41488580	105	*	X0906	100302237	41488517	41488570	54	+	0	includeFeature	0	MIR1281
chr22	41488476	41488580	105	*	X0906	2033	41488614	41576081	87468	+	33	upstream	33	EP300
chr22	42229103	42229270	168	*	X0907	6721	42229106	42302375	73270	+	0	overlapStart	0	SREBF2
chr22	42229346	42229418	73	*	X0908	6721	42229106	42302375	73270	+	0	inside	239	SREBF2
chr22	43506749	43506783	35	*	X0909	638	43506754	43525718	18965	+	0	overlapStart	0	BIK
chr22	43547445	43547460	16	*	X0910	706	43547520	43559248	11729	+	59	upstream	59	TSPO
chr22	43547553	43547737	185	*	X0911	706	43547520	43559248	11729	+	0	inside	32	TSPO
chr22	46545664	46545753	90	*	X0912	5465	46546499	46639653	93155	+	745	upstream	745	PPARA
chr3	11762359	11762433	75	*	X0916	9686	11597544	11762220	164677	-	138	upstream	138	VGLL4
chr3	11888292	11888355	64	*	X0917	132001	11831919	11888352	56434	-	0	overlapStart	0	TAMM41
chr3	15901550	15901844	295	*	X0919	23243	15708744	15901053	192310	-	496	upstream	496	ANKRD28
chr3	17784072	17784200	129	*	X0920	9779	17198654	17784240	585587	-	0	inside	39	TBC1D5
chr3	20081366	20081455	90	*	X0921	8850	20081524	20195896	114373	+	68	upstream	68	KAT2B
chr3	23986352	23986415	64	*	X0923	9975	23986751	24022109	35359	+	335	upstream	335	NR1D2
chr3	23986446	23986662	217	*	X0924	9975	23986751	24022109	35359	+	88	upstream	88	NR1D2
chr3	23986759	23986805	47	*	X0925	9975	23986751	24022109	35359	+	0	inside	7	NR1D2
