seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr10	104263836	104263985	150	*	X03681	51684	104263719	104393214	129496	+	0	inside	116	SUFU
chr10	104263836	104263985	150	*	X03681	10121	104238986	104262512	23527	-	1323	upstream	1323	ACTR1A
chr10	104264332	104264661	330	*	X03682	10121	104238986	104262512	23527	-	1819	upstream	1819	ACTR1A
chr10	104475192	104475311	120	*	X03684	403	104433484	104474190	40707	-	1001	upstream	1001	ARL3
chr10	104503632	104503856	225	*	X03685	54838	104503727	104591851	88125	+	0	overlapStart	0	WBP1L
chr10	104952732	104953097	366	*	X03691	22978	104847774	104953063	105290	-	0	overlapStart	0	NT5C2
chr10	105111641	105111699	59	*	X03693	84108	105062553	105110891	48339	-	749	upstream	749	PCGF6
chr10	105154431	105154529	99	*	X03694	100302174	105154010	105154158	149	-	272	upstream	272	MIR1307
chr10	105154431	105154529	99	*	X03694	22984	105156412	105206019	49608	+	1882	upstream	1882	PDCD11
chr10	105156726	105156845	120	*	X03695	84833	105148809	105156270	7462	-	455	upstream	455	ATP5MK
chr10	105239021	105239125	105	*	X03698	119395	105232561	105238997	6437	-	23	upstream	23	CALHM3
chr10	105240563	105240667	105	*	X03699	119395	105232561	105238997	6437	-	1565	upstream	1565	CALHM3
chr10	105505340	105505474	135	*	X03712	100505839	105506537	105515167	8631	+	1062	upstream	1062	SH3PXD2A-AS1
chr10	105677909	105678023	115	*	X03717	79991	105637318	105678045	40728	-	0	inside	21	STN1
chr10	105727238	105727297	60	*	X03718	9748	105727470	105787342	59873	+	172	upstream	172	SLK
chr10	105880271	105880375	105	*	X03721	119392	105881816	105886143	4328	+	1440	upstream	1440	SFR1
chr10	105882101	105882175	75	*	X03722	119392	105881816	105886143	4328	+	0	inside	284	SFR1
chr10	105991571	105991975	405	*	X03723	80217	105889646	105992120	102475	-	0	inside	144	CFAP43
chr10	106113613	106113732	120	*	X03729	159686	106113522	106214848	101327	+	0	inside	90	CFAP58
chr10	111683945	111684040	96	*	X03731	7511	111624524	111683311	58788	-	633	upstream	633	XPNPEP1
chr10	111767628	111767882	255	*	X03732	100505933	111705317	111768139	62823	-	0	inside	256	ADD3-AS1
chr10	111768123	111768407	285	*	X03733	100505933	111705317	111768139	62823	-	0	overlapStart	0	ADD3-AS1
chr10	111966970	111967040	71	*	X03735	4601	111967363	112047123	79761	+	322	upstream	322	MXI1
chr10	111967206	111967325	120	*	X03736	4601	111967363	112047123	79761	+	37	upstream	37	MXI1
chr10	111967541	111967690	150	*	X03737	4601	111967363	112047123	79761	+	0	inside	177	MXI1
chr10	112064506	112064625	120	*	X03750	10285	112052798	112064707	11910	-	0	inside	81	SMNDC1
chr10	112065009	112065128	120	*	X03751	10285	112052798	112064707	11910	-	301	upstream	301	SMNDC1
chr10	112326561	112326680	120	*	X03763	9126	112327449	112364392	36944	+	768	upstream	768	SMC3
chr10	112327686	112327790	105	*	X03764	9126	112327449	112364392	36944	+	0	inside	236	SMC3
chr10	112631321	112631485	165	*	X03766	27250	112631553	112659764	28212	+	67	upstream	67	PDCD4
chr10	112631321	112631485	165	*	X03766	282997	112628648	112630662	2015	-	658	upstream	658	PDCD4-AS1
chr10	112631847	112631981	135	*	X03767	27250	112631553	112659764	28212	+	0	inside	293	PDCD4
chr10	112631847	112631981	135	*	X03767	282997	112628648	112630662	2015	-	1184	upstream	1184	PDCD4-AS1
chr10	112632131	112632250	120	*	X03768	282997	112628648	112630662	2015	-	1468	upstream	1468	PDCD4-AS1
chr10	112632596	112632700	105	*	X03769	282997	112628648	112630662	2015	-	1933	upstream	1933	PDCD4-AS1
chr10	112679265	112679321	57	*	X03770	8036	112679301	112773425	94125	+	0	overlapStart	0	SHOC2
chr10	112679265	112679321	57	*	X03770	92482	112658488	112679124	20637	-	140	upstream	140	BBIP1
chr10	112835724	112835827	104	*	X03771	150	112836790	112840662	3873	+	962	upstream	962	ADRA2A
chr10	112836278	112836307	30	*	X03772	150	112836790	112840662	3873	+	482	upstream	482	ADRA2A
chr10	112836486	112836590	105	*	X03773	150	112836790	112840662	3873	+	199	upstream	199	ADRA2A
chr10	114207894	114208028	135	*	X03774	64429	114190058	114207306	17249	-	587	upstream	587	ZDHHC6
chr10	114709434	114709889	456	*	X03777	6934	114710009	114927436	217428	+	119	upstream	119	TCF7L2
chr10	114709953	114709958	6	*	X03778	6934	114710009	114927436	217428	+	50	upstream	50	TCF7L2
chr10	114710244	114710348	105	*	X03779	6934	114710009	114927436	217428	+	0	inside	234	TCF7L2
chr10	115438398	115438457	60	*	X03786	840	115438921	115490668	51748	+	463	upstream	463	CASP7
chr10	115613802	115613906	105	*	X03788	374354	115614391	115672265	57875	+	484	upstream	484	NHLRC2
chr10	115613802	115613906	105	*	X03788	9937	115594483	115614163	19681	-	0	inside	256	DCLRE1A
chr10	115614370	115614534	165	*	X03789	374354	115614391	115672265	57875	+	0	overlapStart	0	NHLRC2
chr10	115614370	115614534	165	*	X03789	9937	115594483	115614163	19681	-	206	upstream	206	DCLRE1A
chr10	115803241	115803675	435	*	X03790	153	115803806	115806667	2862	+	130	upstream	130	ADRB1
chr10	116527679	116527783	105	*	X03796	3983	116190869	116528019	337151	-	0	inside	235	ABLIM1
chr10	116528386	116528425	40	*	X03797	3983	116190869	116528019	337151	-	366	upstream	366	ABLIM1
chr10	119805866	119806060	195	*	X03810	255082	119806332	119969665	163334	+	271	upstream	271	CASC2
chr10	119805866	119806060	195	*	X03810	22841	119764427	119806114	41688	-	0	inside	53	RAB11FIP2
chr10	119806592	119806711	120	*	X03811	255082	119806332	119969665	163334	+	0	inside	259	CASC2
chr10	119806592	119806711	120	*	X03811	22841	119764427	119806114	41688	-	477	upstream	477	RAB11FIP2
chr10	120788659	120788837	179	*	X03815	340719	120789228	120793854	4627	+	390	upstream	390	NANOS1
chr10	120789261	120789392	132	*	X03816	340719	120789228	120793854	4627	+	0	inside	32	NANOS1
chr10	120840527	120840646	120	*	X03818	8661	120794541	120840334	45794	-	192	upstream	192	EIF3A
chr10	120924917	120925051	135	*	X03820	119559	120900425	120925204	24780	-	0	inside	152	SFXN4
chr10	120925142	120925291	150	*	X03821	119559	120900425	120925204	24780	-	0	overlapStart	0	SFXN4
chr10	120938321	120938455	135	*	X03822	10935	120927215	120938345	11131	-	0	overlapStart	0	PRDX3
chr10	120967138	120967302	165	*	X03823	2869	120967197	121215131	247935	+	0	overlapStart	0	GRK5
chr10	121303292	121303531	240	*	X03829	6001	121259339	121302222	42884	-	1069	upstream	1069	RGS10
chr10	121410511	121410630	120	*	X03832	9531	121410882	121437329	26448	+	251	upstream	251	BAG3
chr10	121410752	121410871	120	*	X03833	9531	121410882	121437329	26448	+	10	upstream	10	BAG3
chr10	121485324	121485410	87	*	X03837	22876	121485559	121588662	103104	+	148	upstream	148	INPP5F
chr10	121485489	121485623	135	*	X03838	22876	121485559	121588662	103104	+	0	overlapStart	0	INPP5F
chr10	123735148	123735282	135	*	X03841	54780	123716603	123734743	18141	-	404	upstream	404	NSMCE4A
chr10	124134344	124134463	120	*	X03848	59338	124134094	124191871	57778	+	0	inside	249	PLEKHA1
chr10	124220812	124220991	180	*	X03850	5654	124221041	124274424	53384	+	49	upstream	49	HTRA1
chr10	124639652	124639771	120	*	X03852	100533195	124591671	124639157	47487	-	494	upstream	494	FAM24B-CUZD1
chr10	124639652	124639771	120	*	X03852	196792	124608610	124639157	30548	-	494	upstream	494	FAM24B
chr10	124768434	124768553	120	*	X03855	36	124768429	124817806	49378	+	0	inside	4	ACADSB
chr10	124768434	124768553	120	*	X03855	64376	124750322	124768366	18045	-	67	upstream	67	IKZF5
chr10	124768894	124768998	105	*	X03856	64376	124750322	124768366	18045	-	527	upstream	527	IKZF5
chr10	124895285	124895674	390	*	X03857	340784	124895567	124897247	1681	+	0	overlapStart	0	HMX3
chr10	124895825	124896019	195	*	X03858	340784	124895567	124897247	1681	+	0	inside	257	HMX3
chr10	125853066	125853290	225	*	X03867	51363	125767182	125853123	85942	-	0	overlapStart	0	CHST15
chr10	126107250	126107399	150	*	X03872	4942	126085872	126107545	21674	-	0	inside	145	OAT
chr10	126479730	126479924	195	*	X03878	9679	126305649	126478907	173259	-	822	upstream	822	FAM53B
chr10	126849273	126849349	77	*	X03887	1488	126676418	126849624	173207	-	0	inside	274	CTBP2
chr10	126849615	126849734	120	*	X03888	1488	126676418	126849624	173207	-	0	overlapStart	0	CTBP2
chr10	126849750	126849929	180	*	X03889	1488	126676418	126849624	173207	-	125	upstream	125	CTBP2
chr10	127510594	127510683	90	*	X03890	56647	127512104	127542264	30161	+	1420	upstream	1420	BCCIP
chr10	127585461	127585565	105	*	X03891	55760	127524909	127585027	60119	-	433	upstream	433	DHX32
chr10	127585603	127585722	120	*	X03892	55760	127524909	127585027	60119	-	575	upstream	575	DHX32
chr10	128593615	128593719	105	*	X03900	1793	128594023	129250780	656758	+	303	upstream	303	DOCK1
chr10	131265433	131265478	46	*	X03908	4255	131265454	131565783	300330	+	0	overlapStart	0	MGMT
chr10	131265599	131265703	105	*	X03909	4255	131265454	131565783	300330	+	0	inside	144	MGMT
chr10	131908822	131908941	120	*	X03910	387723	131862162	131909081	46920	-	0	inside	139	C10orf143
chr10	131910133	131910252	120	*	X03911	387723	131862162	131909081	46920	-	1051	upstream	1051	C10orf143
chr10	131933757	131933846	90	*	X03912	10539	131934639	131982785	48147	+	792	upstream	792	GLRX3
chr10	133795079	133795198	120	*	X03915	664	133781204	133795435	14232	-	0	inside	236	BNIP3
chr10	133795503	133795712	210	*	X03916	664	133781204	133795435	14232	-	67	upstream	67	BNIP3
chr10	134144792	134144896	105	*	X03926	80313	134145614	134195010	49397	+	717	upstream	717	LRRC27
chr10	134145122	134145241	120	*	X03927	80313	134145614	134195010	49397	+	372	upstream	372	LRRC27
chr10	134145272	134145428	157	*	X03928	80313	134145614	134195010	49397	+	185	upstream	185	LRRC27
chr10	134210241	134210405	165	*	X03931	170394	134210702	134231358	20657	+	296	upstream	296	PWWP2B
chr10	134257319	134257386	68	*	X03942	170393	134258714	134261825	3112	+	1327	upstream	1327	LINC02870
chr10	134257401	134257805	405	*	X03943	170393	134258714	134261825	3112	+	908	upstream	908	LINC02870
chr10	134258151	134258270	120	*	X03944	170393	134258714	134261825	3112	+	443	upstream	443	LINC02870
chr10	134258527	134258646	120	*	X03945	170393	134258714	134261825	3112	+	67	upstream	67	LINC02870
chr10	134259007	134259156	150	*	X03946	170393	134258714	134261825	3112	+	0	inside	292	LINC02870
chr10	134349651	134349755	105	*	X03959	3632	134351353	134596984	245632	+	1597	upstream	1597	INPP5A
chr10	134973491	134973533	43	*	X03968	85442	134973971	135039916	65946	+	437	upstream	437	KNDC1
chr10	134973984	134974073	90	*	X03969	85442	134973971	135039916	65946	+	0	inside	12	KNDC1
chr10	135122185	135122304	120	*	X03973	118472	135122423	135126666	4244	+	118	upstream	118	ZNF511
chr10	135122185	135122304	120	*	X03973	118471	135122894	135166187	43294	+	589	upstream	589	PRAP1
chr10	135122695	135122874	180	*	X03974	118472	135122423	135126666	4244	+	0	inside	271	ZNF511
chr10	135122695	135122874	180	*	X03974	118471	135122894	135166187	43294	+	19	upstream	19	PRAP1
chr10	135171529	135171548	20	*	X03980	282969	135168658	135171529	2872	-	0	overlapStart	0	FUOM
chr10	135185957	135185986	30	*	X03981	100500911	135185060	135185167	108	-	789	upstream	789	MIR3944
chr10	135186204	135186818	615	*	X03982	100500911	135185060	135185167	108	-	1036	upstream	1036	MIR3944
chr10	135186204	135186818	615	*	X03982	1892	135175987	135186908	10922	-	0	inside	89	ECHS1
chr10	135191660	135191678	19	*	X03983	196743	135192741	135205198	12458	+	1062	upstream	1062	PAOX
chr10	135192159	135192293	135	*	X03984	196743	135192741	135205198	12458	+	447	upstream	447	PAOX
chr10	135192370	135192489	120	*	X03985	196743	135192741	135205198	12458	+	251	upstream	251	PAOX
chr10	135207809	135207988	180	*	X03986	92170	135207621	135234174	26554	+	0	inside	187	MTG1
chr11	207244	207303	60	*	X03987	60626	208530	215110	6581	+	1226	upstream	1226	RIC8A
chr11	207244	207303	60	*	X03987	51272	202924	207422	4499	-	0	inside	118	BET1L
chr11	207810	207914	105	*	X03988	60626	208530	215110	6581	+	615	upstream	615	RIC8A
chr11	207810	207914	105	*	X03988	51272	202924	207422	4499	-	387	upstream	387	BET1L
chr11	207945	208049	105	*	X03989	60626	208530	215110	6581	+	480	upstream	480	RIC8A
chr11	207945	208049	105	*	X03989	51272	202924	207422	4499	-	522	upstream	522	BET1L
chr11	208935	209204	270	*	X03990	51272	202924	207422	4499	-	1512	upstream	1512	BET1L
chr11	235945	235959	15	*	X03991	5719	236808	252984	16177	+	848	upstream	848	PSMD13
chr11	236168	236369	202	*	X03992	5719	236808	252984	16177	+	438	upstream	438	PSMD13
chr11	288989	289123	135	*	X03995	80162	289138	295688	6551	+	14	upstream	14	PGGHG
chr11	289154	289453	300	*	X03996	80162	289138	295688	6551	+	0	inside	15	PGGHG
chr11	448827	448946	120	*	X04008	81490	450280	491387	41108	+	1333	upstream	1333	PTDSS2
chr11	450017	450106	90	*	X04009	81490	450280	491387	41108	+	173	upstream	173	PTDSS2
chr11	507058	507102	45	*	X04013	6050	494512	507283	12772	-	0	inside	180	RNH1
chr11	507246	507300	55	*	X04014	6050	494512	507283	12772	-	0	overlapStart	0	RNH1
chr11	507363	507575	213	*	X04015	6050	494512	507283	12772	-	79	upstream	79	RNH1
chr11	535129	535308	180	*	X04016	3265	532242	535550	3309	-	0	inside	241	HRAS
chr11	536019	536303	285	*	X04017	3265	532242	535550	3309	-	468	upstream	468	HRAS
chr11	536019	536303	285	*	X04017	115399	537522	554916	17395	+	1218	upstream	1218	LRRC56
chr11	560261	560350	90	*	X04019	8045	560971	564025	3055	+	620	upstream	620	RASSF7
chr11	560932	560980	49	*	X04020	8045	560971	564025	3055	+	0	overlapStart	0	RASSF7
chr11	560932	560980	49	*	X04020	256329	554850	560779	5930	-	152	upstream	152	LMNTD2
chr11	561581	561715	135	*	X04021	256329	554850	560779	5930	-	801	upstream	801	LMNTD2
chr11	568155	568304	150	*	X04023	406992	568089	568198	110	-	0	overlapStart	0	MIR210
chr11	568155	568304	150	*	X04023	100506211	565657	568457	2801	-	0	inside	152	MIR210HG
chr11	574707	574886	180	*	X04024	57661	576483	612222	35740	+	1596	upstream	1596	PHRF1
chr11	575879	575888	10	*	X04025	57661	576483	612222	35740	+	594	upstream	594	PHRF1
chr11	575879	575888	10	*	X04025	143666	573808	575885	2078	-	0	overlapStart	0	LOC143666
chr11	576144	576311	168	*	X04026	57661	576483	612222	35740	+	171	upstream	171	PHRF1
chr11	576144	576311	168	*	X04026	143666	573808	575885	2078	-	258	upstream	258	LOC143666
chr11	576699	576761	63	*	X04027	57661	576483	612222	35740	+	0	inside	215	PHRF1
chr11	576699	576761	63	*	X04027	143666	573808	575885	2078	-	813	upstream	813	LOC143666
chr11	576813	576818	6	*	X04028	143666	573808	575885	2078	-	927	upstream	927	LOC143666
chr11	615643	615822	180	*	X04030	3665	612555	615999	3445	-	0	inside	176	IRF7
chr11	693676	693765	90	*	X04032	283232	695591	705028	9438	+	1825	upstream	1825	TMEM80
chr11	694216	694710	495	*	X04033	283232	695591	705028	9438	+	880	upstream	880	TMEM80
chr11	696049	696198	150	*	X04034	10522	644225	695740	51516	-	308	upstream	308	DEAF1
chr11	705554	705688	135	*	X04035	64787	706120	727727	21608	+	431	upstream	431	EPS8L2
chr11	705704	705808	105	*	X04036	64787	706120	727727	21608	+	311	upstream	311	EPS8L2
chr11	746955	747059	105	*	X04040	6888	747432	765024	17593	+	372	upstream	372	TALDO1
chr11	777129	777353	225	*	X04043	347862	767223	777487	10265	-	0	inside	133	GATD1
chr11	777732	778031	300	*	X04044	347862	767223	777487	10265	-	244	upstream	244	GATD1
chr11	777732	778031	300	*	X04044	171391	779454	780755	1302	+	1422	upstream	1422	LOC171391
chr11	797972	798121	150	*	X04050	79751	790475	798269	7795	-	0	inside	147	SLC25A22
chr11	805048	805197	150	*	X04052	55367	799179	805250	6072	-	0	inside	52	PIDD1
chr11	805228	805317	90	*	X04053	55367	799179	805250	6072	-	0	overlapStart	0	PIDD1
chr11	805423	805497	75	*	X04054	55367	799179	805250	6072	-	172	upstream	172	PIDD1
chr11	809781	809885	105	*	X04055	6181	809936	812876	2941	+	50	upstream	50	RPLP2
chr11	809781	809885	105	*	X04055	619565	811681	811814	134	+	1795	upstream	1795	SNORA52
chr11	833214	833348	135	*	X04065	977	832952	838835	5884	+	0	inside	261	CD151
chr11	842272	842376	105	*	X04068	7106	842824	867116	24293	+	447	upstream	447	TSPAN4
chr11	842272	842376	105	*	X04068	5441	839721	842529	2809	-	0	inside	152	POLR2L
chr11	843054	843203	150	*	X04069	7106	842824	867116	24293	+	0	inside	229	TSPAN4
chr11	843054	843203	150	*	X04069	5441	839721	842529	2809	-	524	upstream	524	POLR2L
chr11	843654	843923	270	*	X04070	5441	839721	842529	2809	-	1124	upstream	1124	POLR2L
chr11	844194	844358	165	*	X04071	5441	839721	842529	2809	-	1664	upstream	1664	POLR2L
chr11	1330421	1330705	285	*	X04088	255512	1330938	1331937	1000	+	232	upstream	232	TOLLIP-DT
chr11	1330421	1330705	285	*	X04088	54472	1295598	1330892	35295	-	0	inside	186	TOLLIP
chr11	1410243	1410422	180	*	X04095	9024	1411129	1483919	72791	+	706	upstream	706	BRSK2
chr11	1592877	1593011	135	*	X04102	338651	1593971	1620414	26444	+	959	upstream	959	KRTAP5-AS1
chr11	1592877	1593011	135	*	X04102	1850	1575281	1593150	17870	-	0	inside	138	DUSP8
chr11	1593632	1594002	371	*	X04103	338651	1593971	1620414	26444	+	0	overlapStart	0	KRTAP5-AS1
chr11	1593632	1594002	371	*	X04103	1850	1575281	1593150	17870	-	481	upstream	481	DUSP8
chr11	1594362	1594541	180	*	X04104	1850	1575281	1593150	17870	-	1211	upstream	1211	DUSP8
chr11	1594722	1594811	90	*	X04105	1850	1575281	1593150	17870	-	1571	upstream	1571	DUSP8
chr11	1594857	1595096	240	*	X04106	1850	1575281	1593150	17870	-	1706	upstream	1706	DUSP8
chr11	1595127	1595246	120	*	X04107	1850	1575281	1593150	17870	-	1976	upstream	1976	DUSP8
chr11	1785277	1785354	78	*	X04115	1509	1773982	1785222	11241	-	54	upstream	54	CTSD
chr11	1785277	1785354	78	*	X04115	81532	1490685	1785501	294817	-	0	inside	146	MOB2
chr11	2398446	2398673	228	*	X04122	975	2398547	2418649	20103	+	0	overlapStart	0	CD81
chr11	2466255	2466255	1	*	X04125	3784	2466221	2870340	404120	+	0	inside	33	KCNQ1
chr11	2919709	2919948	240	*	X04143	5002	2920951	2946476	25526	+	1002	upstream	1002	SLC22A18
chr11	2925544	2925633	90	*	X04146	5003	2909327	2925175	15849	-	368	upstream	368	SLC22A18AS
chr11	2950655	2950699	45	*	X04153	7262	2949503	2950650	1148	-	4	upstream	4	PHLDA2
chr11	2950710	2950874	165	*	X04154	7262	2949503	2950650	1148	-	59	upstream	59	PHLDA2
chr11	3013206	3013445	240	*	X04158	4676	2965660	3013607	47948	-	0	inside	161	NAP1L4
chr11	3078229	3078393	165	*	X04162	833	3022152	3078681	56530	-	0	inside	287	CARS1
chr11	3079016	3079173	158	*	X04163	833	3022152	3078681	56530	-	334	upstream	334	CARS1
chr11	3400368	3400502	135	*	X04169	7748	3379157	3400452	21296	-	0	overlapStart	0	ZNF195
chr11	3400368	3400502	135	*	X04169	650368	3402191	3430378	28188	+	1688	upstream	1688	TSSC2
chr11	3664435	3664539	105	*	X04172	116969	3659736	3663546	3811	-	888	upstream	888	ART5
chr11	3664435	3664539	105	*	X04172	417	3666361	3685646	19286	+	1821	upstream	1821	ART1
chr11	3666280	3666369	90	*	X04173	417	3666361	3685646	19286	+	0	overlapStart	0	ART1
chr11	3818923	3819012	90	*	X04174	27315	3818954	3847601	28648	+	0	overlapStart	0	PGAP2
chr11	3818923	3819012	90	*	X04174	4928	3696240	3819022	122783	-	0	inside	9	NUP98
chr11	3862211	3862345	135	*	X04178	391	3848208	3862213	14006	-	0	overlapStart	0	RHOG
chr11	3862391	3862510	120	*	X04179	391	3848208	3862213	14006	-	177	upstream	177	RHOG
chr11	3862808	3862882	75	*	X04180	391	3848208	3862213	14006	-	594	upstream	594	RHOG
chr11	3876791	3876895	105	*	X04181	6786	3876933	4114440	237508	+	37	upstream	37	STIM1
chr11	3876791	3876895	105	*	X04181	100616453	3877292	3877371	80	+	396	upstream	396	MIR4687
chr11	4208429	4208548	120	*	X04184	100506082	4208382	4223883	15502	+	0	inside	46	LINC02749
chr11	4629029	4629283	255	*	X04186	55128	4619902	4629489	9588	-	0	inside	205	TRIM68
chr11	6256232	6256456	225	*	X04188	1262	6255995	6265709	9715	+	0	inside	236	CNGA4
chr11	6256232	6256456	225	*	X04188	84067	6232564	6255941	23378	-	290	upstream	290	FHIP1B
chr11	6502260	6502349	90	*	X04193	26515	6502677	6505911	3235	+	327	upstream	327	TIMM10B
chr11	6624710	6624844	135	*	X04194	3611	6624964	6632099	7136	+	119	upstream	119	ILK
chr11	6624710	6624844	135	*	X04194	23378	6621144	6624880	3737	-	0	inside	35	RRP8
chr11	6624920	6625368	449	*	X04195	3611	6624964	6632099	7136	+	0	overlapStart	0	ILK
chr11	6624920	6625368	449	*	X04195	23378	6621144	6624880	3737	-	39	upstream	39	RRP8
chr11	6633140	6633184	45	*	X04197	6881	6632048	6633475	1428	-	0	inside	290	TAF10
chr11	6634550	6634717	168	*	X04198	6881	6632048	6633475	1428	-	1074	upstream	1074	TAF10
chr11	6640459	6640593	135	*	X04200	1200	6633997	6640692	6696	-	0	inside	98	TPP1
chr11	7534955	7535059	105	*	X04201	8495	7534996	7678358	143363	+	0	overlapStart	0	PPFIBP2
chr11	7535090	7535194	105	*	X04202	8495	7534996	7678358	143363	+	0	inside	93	PPFIBP2
chr11	8932418	8932672	255	*	X04216	56672	8932701	8941626	8926	+	28	upstream	28	AKIP1
chr11	8932418	8932672	255	*	X04216	6764	8714899	8932498	217600	-	0	overlapStart	0	DENND2B
chr11	8985334	8985408	75	*	X04217	493900	8986222	8997830	11609	+	813	upstream	813	TMEM9B-AS1
chr11	8985454	8985813	360	*	X04218	493900	8986222	8997830	11609	+	408	upstream	408	TMEM9B-AS1
chr11	9482513	9482632	120	*	X04223	7702	9482512	9550071	67560	+	0	inside	0	ZNF143
chr11	9482513	9482632	120	*	X04223	644656	9481103	9482245	1143	-	267	upstream	267	LOC644656
chr11	9594452	9594586	135	*	X04224	7465	9595228	9611313	16086	+	641	upstream	641	WEE1
chr11	9685612	9685876	265	*	X04227	23075	9685628	9774507	88880	+	0	overlapStart	0	SWAP70
chr11	9779726	9779875	150	*	X04228	283104	9779840	9832866	53027	+	0	overlapStart	0	SBF2-AS1
chr11	9781076	9781210	135	*	X04229	440028	9776317	9781080	4764	-	0	overlapStart	0	LINC02709
chr11	9781826	9781915	90	*	X04230	440028	9776317	9781080	4764	-	745	upstream	745	LINC02709
chr11	10315713	10315832	120	*	X04233	81846	9800214	10315754	515541	-	0	overlapStart	0	SBF2
chr11	10316286	10316405	120	*	X04234	81846	9800214	10315754	515541	-	531	upstream	531	SBF2
chr11	10472024	10472248	225	*	X04235	272	10471868	10529126	57259	+	0	inside	155	AMPD3
chr11	10830295	10830444	150	*	X04244	1982	10818593	10830582	11990	-	0	inside	137	EIF4G2
chr11	10877751	10877885	135	*	X04245	729013	10879764	10900823	21060	+	1878	upstream	1878	ZBED5-AS1
chr11	11643885	11643989	105	*	X04251	374378	11292421	11643561	351141	-	323	upstream	323	GALNT18
chr11	11862870	11863139	270	*	X04252	55031	11862970	11980872	117903	+	0	overlapStart	0	USP47
chr11	12308527	12308616	90	*	X04256	84953	12308447	12380691	72245	+	0	inside	79	NA
chr11	13299251	13299388	138	*	X04263	406	13299325	13408812	109488	+	0	overlapStart	0	ARNTL
chr11	13689392	13689496	105	*	X04265	84188	13690206	13753893	63688	+	709	upstream	709	FAR1
chr11	13689962	13690036	75	*	X04266	84188	13690206	13753893	63688	+	169	upstream	169	FAR1
chr11	13690397	13690516	120	*	X04267	84188	13690206	13753893	63688	+	0	inside	190	FAR1
chr11	14521030	14521179	150	*	X04276	1315	14479049	14521441	42393	-	0	inside	261	COPB1
chr11	14664796	14664915	120	*	X04277	5140	14665269	14893604	228336	+	353	upstream	353	PDE3B
chr11	14664796	14664915	120	*	X04277	5682	14515188	14665180	149993	-	0	inside	264	PSMA1
chr11	14666717	14666806	90	*	X04278	5682	14515188	14665180	149993	-	1536	upstream	1536	PSMA1
chr11	16759282	16759371	90	*	X04283	10944	16760148	16779901	19754	+	776	upstream	776	C11orf58
chr11	17035579	17035668	90	*	X04289	144100	16800548	17035963	235416	-	0	inside	294	PLEKHA7
chr11	17035951	17035982	32	*	X04290	144100	16800548	17035963	235416	-	0	overlapStart	0	PLEKHA7
chr11	17036030	17036055	26	*	X04291	144100	16800548	17035963	235416	-	66	upstream	66	PLEKHA7
chr11	17037061	17037135	75	*	X04292	144100	16800548	17035963	235416	-	1097	upstream	1097	PLEKHA7
chr11	17230715	17230849	135	*	X04293	5286	17099277	17229530	130254	-	1184	upstream	1184	PIK3C2A
chr11	17373582	17373716	135	*	X04296	374383	17373309	17398868	25560	+	0	inside	272	NCR3LG1
chr11	17410655	17410714	60	*	X04299	3767	17406796	17410878	4083	-	0	inside	163	KCNJ11
chr11	17410895	17411029	135	*	X04300	3767	17406796	17410878	4083	-	16	upstream	16	KCNJ11
chr11	17411045	17411149	105	*	X04301	3767	17406796	17410878	4083	-	166	upstream	166	KCNJ11
chr11	17566235	17566324	90	*	X04306	10083	17515442	17565963	50522	-	271	upstream	271	USH1C
chr11	18034131	18034355	225	*	X04307	26297	17809597	18034637	225041	-	0	inside	281	SERGEF
chr11	18127373	18127462	90	*	X04308	113174	18101890	18127638	25749	-	0	inside	175	SAAL1
chr11	18344326	18344400	75	*	X04309	11234	18300217	18343721	43505	-	604	upstream	604	HPS5
chr11	18415901	18416050	150	*	X04310	3939	18415936	18429765	13830	+	0	overlapStart	0	LDHA
chr11	18655846	18655950	105	*	X04315	144108	18627948	18656020	28073	-	0	inside	69	SPTY2D1
chr11	19138480	19138629	150	*	X04317	54503	19138692	19197967	59276	+	62	upstream	62	ZDHHC13
chr11	19138765	19139019	255	*	X04318	54503	19138692	19197967	59276	+	0	inside	72	ZDHHC13
chr11	19263185	19263259	75	*	X04321	79733	19245610	19263202	17593	-	0	overlapStart	0	E2F8
chr11	19263395	19263489	95	*	X04322	79733	19245610	19263202	17593	-	192	upstream	192	E2F8
chr11	20408618	20408692	75	*	X04327	10196	20409076	20530879	121804	+	383	upstream	383	PRMT3
chr11	20409008	20409097	90	*	X04328	10196	20409076	20530879	121804	+	0	overlapStart	0	PRMT3
chr11	22851296	22851452	157	*	X04330	258010	22843598	22851382	7785	-	0	overlapStart	0	SVIP
chr11	27494508	27494712	205	*	X04335	55366	27387508	27494334	106827	-	173	upstream	173	LGR4
chr11	27528326	27528430	105	*	X04336	497258	27528399	27719718	191320	+	0	overlapStart	0	BDNF-AS
chr11	27528326	27528430	105	*	X04336	55327	27515965	27528326	12362	-	0	overlapStart	0	LIN7C
chr11	28129402	28129521	120	*	X04348	196074	28129798	28355054	225257	+	276	upstream	276	METTL15
chr11	28129402	28129521	120	*	X04348	81930	28042163	28129746	87584	-	0	inside	224	KIF18A
chr11	31390454	31390528	75	*	X04352	120526	31391377	31454382	63006	+	848	upstream	848	DNAJC24
chr11	31838351	31838455	105	*	X04356	440034	31838114	31908587	70474	+	0	inside	236	PAX6-AS1
