seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	161067715	161067834	120	*	X02337	126823	161068151	161070138	1988	+	316	upstream	316	KLHDC9
chr1	161088070	161088204	135	*	X02338	4817	161087862	161095235	7374	+	0	inside	207	NIT1
chr1	161088070	161088204	135	*	X02338	5202	161070346	161087866	17521	-	203	upstream	203	PFDN2
chr1	161101715	161102299	585	*	X02340	9191	161090769	161102478	11710	-	0	inside	178	DEDD
chr1	161103040	161103144	105	*	X02341	9191	161090769	161102478	11710	-	561	upstream	561	DEDD
chr1	161123245	161123270	26	*	X02342	51506	161123534	161128646	5113	+	263	upstream	263	UFC1
chr1	161123356	161123379	24	*	X02343	51506	161123534	161128646	5113	+	154	upstream	154	UFC1
chr1	161128720	161128839	120	*	X02344	27005	161129254	161135516	6263	+	414	upstream	414	USP21
chr1	161129380	161129604	225	*	X02345	27005	161129254	161135516	6263	+	0	inside	125	USP21
chr1	161135620	161135739	120	*	X02347	5498	161136181	161147801	11621	+	441	upstream	441	PPOX
chr1	161167480	161167614	135	*	X02350	4720	161169105	161184184	15080	+	1490	upstream	1490	NDUFS2
chr1	161170642	161170761	120	*	X02351	9507	161159538	161168845	9308	-	1796	upstream	1796	ADAMTS4
chr1	161196040	161196309	270	*	X02352	84134	161195833	161213089	17257	+	0	inside	206	TOMM40L
chr1	161196040	161196309	270	*	X02352	100847090	161196976	161197051	76	+	666	upstream	666	MIR5187
chr1	161228250	161228369	120	*	X02353	654790	161228517	161255240	26724	+	147	upstream	147	PCP4L1
chr1	162039453	162039587	135	*	X02364	9722	162039581	162339813	300233	+	0	overlapStart	0	NOS1AP
chr1	162531161	162531250	90	*	X02367	6675	162531296	162569633	38338	+	45	upstream	45	UAP1
chr1	164527889	164527978	90	*	X02369	5087	164528597	164854300	325704	+	618	upstream	618	PBX1
chr1	164528304	164528333	30	*	X02370	5087	164528597	164854300	325704	+	263	upstream	263	PBX1
chr1	164528549	164528668	120	*	X02371	5087	164528597	164854300	325704	+	0	overlapStart	0	PBX1
chr1	164528754	164528888	135	*	X02372	5087	164528597	164854300	325704	+	0	inside	156	PBX1
chr1	165325978	165326097	120	*	X02379	4009	165171104	165325952	154849	-	25	upstream	25	LMX1A
chr1	165414722	165414759	38	*	X02383	6258	165370159	165414592	44434	-	129	upstream	129	RXRG
chr1	165599601	165599720	120	*	X02385	4259	165600110	165625372	25263	+	389	upstream	389	MGST3
chr1	165666905	165666920	16	*	X02387	440700	165667987	165679199	11213	+	1066	upstream	1066	LOC440700
chr1	165667326	165667460	135	*	X02388	440700	165667987	165679199	11213	+	526	upstream	526	LOC440700
chr1	165796679	165796838	160	*	X02389	7371	165796732	165880855	84124	+	0	overlapStart	0	UCK2
chr1	165796679	165796838	160	*	X02389	54499	165693528	165796992	103465	-	0	inside	153	TMCO1
chr1	165797439	165797558	120	*	X02390	54499	165693528	165796992	103465	-	446	upstream	446	TMCO1
chr1	166136247	166136576	330	*	X02392	149297	166026690	166135958	109269	-	288	upstream	288	FAM78B
chr1	166845511	166845620	110	*	X02394	117143	166825749	166845654	19906	-	0	inside	33	TADA1
chr1	167189154	167189273	120	*	X02397	5451	167190066	167396582	206517	+	792	upstream	792	POU2F1
chr1	167190107	167190173	67	*	X02398	5451	167190066	167396582	206517	+	0	inside	40	POU2F1
chr1	167599375	167599396	22	*	X02404	92241	167599474	167675486	76013	+	77	upstream	77	RCSD1
chr1	167599429	167599464	36	*	X02405	92241	167599474	167675486	76013	+	9	upstream	9	RCSD1
chr1	167906024	167906128	105	*	X02408	55827	167905797	168045083	139287	+	0	inside	226	DCAF6
chr1	167906024	167906128	105	*	X02408	25874	167885913	167906307	20395	-	0	inside	178	MPC2
chr1	167906339	167906443	105	*	X02409	25874	167885913	167906307	20395	-	31	upstream	31	MPC2
chr1	167906729	167906833	105	*	X02410	25874	167885913	167906307	20395	-	421	upstream	421	MPC2
chr1	169074447	169074566	120	*	X02414	481	169075947	169101960	26014	+	1380	upstream	1380	ATP1B1
chr1	169075785	169075904	120	*	X02415	481	169075947	169101960	26014	+	42	upstream	42	ATP1B1
chr1	170500720	170500839	120	*	X02417	92344	170501263	170522974	21712	+	423	upstream	423	GORAB
chr1	170501478	170501672	195	*	X02418	92344	170501263	170522974	21712	+	0	inside	214	GORAB
chr1	170631880	170631939	60	*	X02422	5396	170633313	170708541	75229	+	1373	upstream	1373	PRRX1
chr1	170633110	170633214	105	*	X02423	5396	170633313	170708541	75229	+	98	upstream	98	PRRX1
chr1	170633305	170633409	105	*	X02424	5396	170633313	170708541	75229	+	0	overlapStart	0	PRRX1
chr1	171283270	171283277	8	*	X02426	2329	171283486	171311223	27738	+	208	upstream	208	FMO4
chr1	171810532	171810651	120	*	X02431	26052	171810618	172387567	576950	+	0	overlapStart	0	DNM3
chr1	172412930	172413064	135	*	X02433	5279	172362274	172413230	50957	-	0	inside	165	PIGC
chr1	172502006	172502200	195	*	X02434	51430	172502260	172580973	78714	+	59	upstream	59	SUCO
chr1	173446429	173446432	4	*	X02436	9588	173446486	173457946	11461	+	53	upstream	53	PRDX6
chr1	173446429	173446432	4	*	X02436	100506023	173204199	173446294	242096	-	134	upstream	134	LOC100506023
chr1	173447033	173447137	105	*	X02437	100506023	173204199	173446294	242096	-	738	upstream	738	LOC100506023
chr1	173638818	173638937	120	*	X02438	339416	173577475	173639001	61527	-	0	inside	63	ANKRD45
chr1	173792518	173792637	120	*	X02439	55157	173793797	173827682	33886	+	1159	upstream	1159	DARS2
chr1	173837523	173837912	390	*	X02440	692196	173835773	173835853	81	-	1669	upstream	1669	SNORD76
chr1	173837523	173837912	390	*	X02440	692195	173836017	173836076	60	-	1446	upstream	1446	SNORD75
chr1	173837523	173837912	390	*	X02440	619498	173836812	173836883	72	-	639	upstream	639	SNORD74
chr1	173837523	173837912	390	*	X02440	60674	173833039	173837125	4087	-	397	upstream	397	GAS5
chr1	174127559	174127646	88	*	X02443	9910	174128552	174964445	835894	+	905	upstream	905	RABGAP1L
chr1	174128258	174128377	120	*	X02444	9910	174128552	174964445	835894	+	174	upstream	174	RABGAP1L
chr1	174992605	174992724	120	*	X02450	63931	174982094	174992591	10498	-	13	upstream	13	MRPS14
chr1	175161821	175162000	180	*	X02452	9674	175126123	175162229	36107	-	0	inside	228	KIAA0040
chr1	175162136	175162270	135	*	X02453	9674	175126123	175162229	36107	-	0	overlapStart	0	KIAA0040
chr1	177133878	177133982	105	*	X02457	460	176826441	177134024	307584	-	0	inside	41	ASTN1
chr1	177134332	177134451	120	*	X02458	460	176826441	177134024	307584	-	307	upstream	307	ASTN1
chr1	177139762	177139851	90	*	X02459	57795	177140633	177251558	110926	+	781	upstream	781	BRINP2
chr1	177140583	177140687	105	*	X02460	57795	177140633	177251558	110926	+	0	overlapStart	0	BRINP2
chr1	178006789	178006878	90	*	X02462	730102	177975275	178007142	31868	-	0	inside	263	CRYZL2P
chr1	178006789	178006878	90	*	X02462	89866	177897489	178007142	109654	-	0	inside	263	SEC16B
chr1	178063463	178063552	90	*	X02463	100302401	178060643	178063128	2486	-	334	upstream	334	RASAL2-AS1
chr1	178512167	178512301	135	*	X02465	400798	178511931	178518024	6094	+	0	inside	235	C1orf220
chr1	178693998	178694057	60	*	X02466	55103	178694300	178889237	194938	+	242	upstream	242	RALGPS2
chr1	178694575	178694724	150	*	X02467	55103	178694300	178889237	194938	+	0	inside	274	RALGPS2
chr1	178994704	178994808	105	*	X02468	9917	178995074	179045702	50629	+	265	upstream	265	FAM20B
chr1	178994884	178995483	600	*	X02469	9917	178995074	179045702	50629	+	0	overlapStart	0	FAM20B
chr1	179198448	179198567	120	*	X02477	27	179068462	179198819	130358	-	0	inside	251	ABL2
chr1	179198688	179198850	163	*	X02478	27	179068462	179198819	130358	-	0	overlapStart	0	ABL2
chr1	179198950	179199085	136	*	X02479	27	179068462	179198819	130358	-	130	upstream	130	ABL2
chr1	179846703	179846822	120	*	X02482	163590	179809102	179846941	37840	-	0	inside	118	TOR1AIP2
chr1	179851228	179851332	105	*	X02483	26092	179851177	179889212	38036	+	0	inside	50	TOR1AIP1
chr1	180123912	180124001	90	*	X02485	5768	180123968	180167169	43202	+	0	overlapStart	0	QSOX1
chr1	180198188	180198211	24	*	X02487	89884	180199433	180244188	44756	+	1221	upstream	1221	LHX4
chr1	180199067	180199088	22	*	X02488	89884	180199433	180244188	44756	+	344	upstream	344	LHX4
chr1	180199161	180199168	8	*	X02489	89884	180199433	180244188	44756	+	264	upstream	264	LHX4
chr1	180199337	180199576	240	*	X02490	89884	180199433	180244188	44756	+	0	overlapStart	0	LHX4
chr1	180601110	180601244	135	*	X02494	9213	180601146	180859415	258270	+	0	overlapStart	0	XPR1
chr1	180881048	180881061	14	*	X02496	57710	180882313	180919922	37610	+	1251	upstream	1251	KIAA1614
chr1	180991998	180992117	120	*	X02500	10228	180942176	180992046	49871	-	0	overlapStart	0	STX6
chr1	181451089	181451109	21	*	X02507	777	181452686	181775921	323236	+	1576	upstream	1576	CACNA1E
chr1	181451620	181451724	105	*	X02508	777	181452686	181775921	323236	+	961	upstream	961	CACNA1E
chr1	181452325	181452429	105	*	X02509	777	181452686	181775921	323236	+	256	upstream	256	CACNA1E
chr1	182361128	182361241	114	*	X02519	2752	182350839	182361341	10503	-	0	inside	99	GLUL
chr1	182583957	182584076	120	*	X02521	284648	182584275	182585764	1490	+	198	upstream	198	LINC01686
chr1	182808252	182808371	120	*	X02523	1660	182808439	182857117	48679	+	67	upstream	67	DHX9
chr1	182991929	182992318	390	*	X02524	3915	182992595	183114727	122133	+	276	upstream	276	LAMC1
chr1	182992424	182992543	120	*	X02525	3915	182992595	183114727	122133	+	51	upstream	51	LAMC1
chr1	183387592	183387711	120	*	X02529	23057	183217372	183387634	170263	-	0	overlapStart	0	NMNAT2
chr1	183439400	183439534	135	*	X02530	9887	183441506	183523328	81823	+	1971	upstream	1971	SMG7
chr1	183440375	183440479	105	*	X02531	9887	183441506	183523328	81823	+	1026	upstream	1026	SMG7
chr1	183441412	183441621	210	*	X02532	9887	183441506	183523328	81823	+	0	overlapStart	0	SMG7
chr1	183441412	183441621	210	*	X02532	284649	183430011	183441117	11107	-	294	upstream	294	SMG7-AS1
chr1	183441860	183442159	300	*	X02533	284649	183430011	183441117	11107	-	742	upstream	742	SMG7-AS1
chr1	183442205	183442459	255	*	X02534	284649	183430011	183441117	11107	-	1087	upstream	1087	SMG7-AS1
chr1	183442550	183442669	120	*	X02535	284649	183430011	183441117	11107	-	1432	upstream	1432	SMG7-AS1
chr1	183603945	183604139	195	*	X02536	23179	183605208	183897666	292459	+	1068	upstream	1068	RGL1
chr1	183604602	183604706	105	*	X02537	23179	183605208	183897666	292459	+	501	upstream	501	RGL1
chr1	183605217	183605411	195	*	X02538	23179	183605208	183897666	292459	+	0	inside	8	RGL1
chr1	183605217	183605411	195	*	X02538	10092	183595328	183605076	9749	-	140	upstream	140	ARPC5
chr1	183605637	183605771	135	*	X02539	10092	183595328	183605076	9749	-	560	upstream	560	ARPC5
chr1	184355899	184355988	90	*	X02540	81563	184356150	184598155	242006	+	161	upstream	161	C1orf21
chr1	184356064	184356168	105	*	X02541	81563	184356150	184598155	242006	+	0	overlapStart	0	C1orf21
chr1	184356438	184356542	105	*	X02542	81563	184356150	184598155	242006	+	0	inside	287	C1orf21
chr1	185014446	185014595	150	*	X02546	6045	185014551	185071740	57190	+	0	overlapStart	0	RNF2
chr1	185014774	185015193	420	*	X02547	6045	185014551	185071740	57190	+	0	inside	222	RNF2
chr1	185125920	185126054	135	*	X02550	54823	185126192	185260913	134722	+	137	upstream	137	SWT1
chr1	185125920	185126054	135	*	X02550	81627	185087218	185126230	39013	-	0	inside	175	TRMT1L
chr1	185126340	185126474	135	*	X02551	54823	185126192	185260913	134722	+	0	inside	147	SWT1
chr1	185126340	185126474	135	*	X02551	81627	185087218	185126230	39013	-	109	upstream	109	TRMT1L
chr1	185126535	185126669	135	*	X02552	81627	185087218	185126230	39013	-	304	upstream	304	TRMT1L
chr1	185286439	185286507	69	*	X02555	10625	185265522	185286461	20940	-	0	overlapStart	0	IVNS1ABP
chr1	185703642	185703746	105	*	X02556	83872	185703683	186160085	456403	+	0	overlapStart	0	HMCN1
chr1	186344837	186344956	120	*	X02557	54953	186344890	186390503	45614	+	0	overlapStart	0	ODR4
chr1	186344837	186344956	120	*	X02557	7175	186280786	186344864	64079	-	0	overlapStart	0	TPR
chr1	190446867	190446896	30	*	X02560	339479	190066797	190446759	379963	-	107	upstream	107	BRINP3
chr1	190447317	190447451	135	*	X02561	339479	190066797	190446759	379963	-	557	upstream	557	BRINP3
chr1	190447740	190447889	150	*	X02562	339479	190066797	190446759	379963	-	980	upstream	980	BRINP3
chr1	190447920	190448069	150	*	X02563	339479	190066797	190446759	379963	-	1160	upstream	1160	BRINP3
chr1	192777401	192777490	90	*	X02564	5997	192778169	192781407	3239	+	678	upstream	678	RGS2
chr1	193090536	193090655	120	*	X02567	79577	193091088	193223942	132855	+	432	upstream	432	CDC73
chr1	196577547	196577666	120	*	X02570	343450	196194913	196577499	382587	-	47	upstream	47	KCNT2
chr1	196577802	196577876	75	*	X02571	343450	196194913	196577499	382587	-	302	upstream	302	KCNT2
chr1	197170187	197170351	165	*	X02574	23418	197170592	197447585	276994	+	240	upstream	240	CRB1
chr1	197170187	197170351	165	*	X02574	360023	197122814	197169672	46859	-	514	upstream	514	ZBTB41
chr1	197170367	197170456	90	*	X02575	23418	197170592	197447585	276994	+	135	upstream	135	CRB1
chr1	197170367	197170456	90	*	X02575	360023	197122814	197169672	46859	-	694	upstream	694	ZBTB41
chr1	197171192	197171296	105	*	X02576	360023	197122814	197169672	46859	-	1519	upstream	1519	ZBTB41
chr1	197744383	197744487	105	*	X02577	163486	197473879	197744623	270745	-	0	inside	135	DENND1B
chr1	200379421	200379555	135	*	X02593	23528	200375420	200379166	3747	-	254	upstream	254	ZNF281
chr1	200639224	200639263	40	*	X02595	83479	200610119	200639126	29008	-	97	upstream	97	DDX59
chr1	200639503	200639607	105	*	X02596	83479	200610119	200639126	29008	-	376	upstream	376	DDX59
chr1	200707921	200707931	11	*	X02597	23271	200708686	200829831	121146	+	754	upstream	754	CAMSAP2
chr1	200708013	200708040	28	*	X02598	23271	200708686	200829831	121146	+	645	upstream	645	CAMSAP2
chr1	200708499	200708588	90	*	X02599	23271	200708686	200829831	121146	+	97	upstream	97	CAMSAP2
chr1	200708784	200708918	135	*	X02600	23271	200708686	200829831	121146	+	0	inside	97	CAMSAP2
chr1	200860207	200860356	150	*	X02603	55765	200860627	200884864	24238	+	270	upstream	270	INAVA
chr1	200860732	200860956	225	*	X02604	55765	200860627	200884864	24238	+	0	inside	104	INAVA
chr1	200992816	200992890	75	*	X02609	23046	200938514	200992828	54315	-	0	overlapStart	0	KIF21B
chr1	200993048	200993130	83	*	X02610	23046	200938514	200992828	54315	-	219	upstream	219	KIF21B
chr1	200993596	200993715	120	*	X02611	23046	200938514	200992828	54315	-	767	upstream	767	KIF21B
chr1	200993742	200993751	10	*	X02612	23046	200938514	200992828	54315	-	913	upstream	913	KIF21B
chr1	201083076	201083305	230	*	X02613	779	201008640	201081694	73055	-	1381	upstream	1381	CACNA1S
chr1	201368280	201368399	120	*	X02620	3898	201349966	201368669	18704	-	0	inside	269	LAD1
chr1	201368910	201369029	120	*	X02621	3898	201349966	201368669	18704	-	240	upstream	240	LAD1
chr1	201438060	201438209	150	*	X02624	23612	201434607	201438299	3693	-	0	inside	89	PHLDA3
chr1	201438599	201438718	120	*	X02625	23612	201434607	201438299	3693	-	299	upstream	299	PHLDA3
chr1	201616661	201616747	87	*	X02631	89796	201617450	201796102	178653	+	702	upstream	702	NAV1
chr1	201616837	201617002	166	*	X02632	89796	201617450	201796102	178653	+	447	upstream	447	NAV1
chr1	201617033	201617287	255	*	X02633	89796	201617450	201796102	178653	+	162	upstream	162	NAV1
chr1	201617438	201617557	120	*	X02634	89796	201617450	201796102	178653	+	0	overlapStart	0	NAV1
chr1	201617618	201617737	120	*	X02635	89796	201617450	201796102	178653	+	0	inside	167	NAV1
chr1	201951670	201951819	150	*	X02645	6051	201951766	201975275	23510	+	0	overlapStart	0	RNPEP
chr1	202679656	202679760	105	*	X02656	127833	202559725	202679551	119827	-	104	upstream	104	SYT2
chr1	202679864	202679968	105	*	X02657	127833	202559725	202679551	119827	-	312	upstream	312	SYT2
chr1	202777574	202777693	120	*	X02661	10765	202696532	202777549	81018	-	24	upstream	24	KDM5B
chr1	202780154	202780318	165	*	X02662	100506696	202780074	202781041	968	+	0	inside	79	PCAT6
chr1	202830329	202830553	225	*	X02665	148709	202830882	202844369	13488	+	328	upstream	328	ACTG1P25
chr1	202927468	202927617	150	*	X02667	51094	202909960	202927700	17741	-	0	inside	82	ADIPOR1
chr1	202936383	202936432	50	*	X02668	51706	202931001	202936404	5404	-	0	overlapStart	0	CYB5R1
chr1	202936549	202936652	104	*	X02669	51706	202931001	202936404	5404	-	144	upstream	144	CYB5R1
chr1	202976740	202976844	105	*	X02670	92703	202976534	202993197	16664	+	0	inside	205	TMEM183A
chr1	202976740	202976844	105	*	X02670	401980	202955580	202976393	20814	-	346	upstream	346	NA
chr1	203096731	203096865	135	*	X02674	134	203096836	203136533	39698	+	0	overlapStart	0	ADORA1
chr1	203274562	203274575	14	*	X02677	7832	203274664	203278729	4066	+	88	upstream	88	BTG2
chr1	203274562	203274575	14	*	X02677	730227	203267886	203274453	6568	-	108	upstream	108	LINC01136
chr1	203274947	203275051	105	*	X02678	7832	203274664	203278729	4066	+	0	inside	282	BTG2
chr1	203274947	203275051	105	*	X02678	730227	203267886	203274453	6568	-	493	upstream	493	LINC01136
chr1	203595579	203595728	150	*	X02683	493	203595915	203713209	117295	+	186	upstream	186	ATP2B4
chr1	203595997	203596131	135	*	X02684	493	203595915	203713209	117295	+	0	inside	81	ATP2B4
chr1	203764930	203765218	289	*	X02688	9877	203764751	203823256	58506	+	0	inside	178	ZC3H11A
chr1	203764930	203765218	289	*	X02688	100381270	203766651	203769590	2940	+	1432	upstream	1432	ZBED6
chr1	203765429	203765518	90	*	X02689	100381270	203766651	203769590	2940	+	1132	upstream	1132	ZBED6
chr1	204041959	204042066	108	*	X02691	9580	204042246	204096871	54626	+	179	upstream	179	SOX13
chr1	204042165	204042213	49	*	X02692	9580	204042246	204096871	54626	+	32	upstream	32	SOX13
chr1	204121436	204121645	210	*	X02702	55224	204100190	204121307	21118	-	128	upstream	128	ETNK2
chr1	204463718	204463837	120	*	X02705	5287	204391758	204463852	72095	-	0	inside	14	PIK3C2B
chr1	204463925	204464029	105	*	X02706	5287	204391758	204463852	72095	-	72	upstream	72	PIK3C2B
chr1	204485733	204485852	120	*	X02707	4194	204485507	204677661	192155	+	0	inside	225	MDM4
chr1	204654601	204654705	105	*	X02711	10446	204586303	204654597	68295	-	3	upstream	3	LRRN2
chr1	204654736	204654825	90	*	X02712	10446	204586303	204654597	68295	-	138	upstream	138	LRRN2
chr1	204797881	204798525	645	*	X02713	23114	204797782	204991950	194169	+	0	inside	98	NFASC
chr1	205012178	205012297	120	*	X02715	6900	205012065	205047171	35107	+	0	inside	112	CNTN2
chr1	205180666	205180755	90	*	X02717	25778	205111631	205180727	69097	-	0	overlapStart	0	DSTYK
chr1	205417527	205417646	120	*	X02724	442891	205417430	205417526	97	-	0	upstream	0	MIR135B
chr1	205418502	205418636	135	*	X02725	442891	205417430	205417526	97	-	975	upstream	975	MIR135B
chr1	205418667	205418861	195	*	X02726	442891	205417430	205417526	97	-	1140	upstream	1140	MIR135B
chr1	205419372	205419551	180	*	X02727	442891	205417430	205417526	97	-	1845	upstream	1845	MIR135B
chr1	205473691	205473769	79	*	X02734	5129	205473684	205501921	28238	+	0	inside	6	CDK18
chr1	205537850	205538038	189	*	X02740	148808	205538112	205572046	33935	+	73	upstream	73	MFSD4A
chr1	205538113	205538116	4	*	X02741	148808	205538112	205572046	33935	+	0	inside	0	MFSD4A
chr1	205538372	205538478	107	*	X02742	148808	205538112	205572046	33935	+	0	inside	259	MFSD4A
chr1	205649675	205649824	150	*	X02747	2005	205566695	205649630	82936	-	44	upstream	44	ELK4
chr1	205649675	205649824	150	*	X02747	85414	205592804	205649630	56827	-	44	upstream	44	SLC45A3
chr1	205718894	205719298	405	*	X02748	64710	205681947	205719372	37426	-	0	inside	73	NUCKS1
chr1	205744244	205744378	135	*	X02750	8934	205737114	205744610	7497	-	0	inside	231	RAB29
chr1	205781804	205781953	150	*	X02751	254428	205758221	205782161	23941	-	0	inside	207	SLC41A1
chr1	205783469	205783478	10	*	X02752	254428	205758221	205782161	23941	-	1307	upstream	1307	SLC41A1
chr1	206137543	206137730	188	*	X02754	729533	206138911	206155074	16164	+	1180	upstream	1180	FAM72A
chr1	206223325	206223414	90	*	X02755	553	206224283	206231482	7200	+	868	upstream	868	AVPR1B
chr1	206223700	206223819	120	*	X02756	553	206224283	206231482	7200	+	463	upstream	463	AVPR1B
chr1	206224030	206224164	135	*	X02757	553	206224283	206231482	7200	+	118	upstream	118	AVPR1B
chr1	206224315	206224418	104	*	X02758	553	206224283	206231482	7200	+	0	inside	31	AVPR1B
chr1	206642985	206643046	62	*	X02759	9641	206643586	206670223	26638	+	539	upstream	539	IKBKE
chr1	206680056	206680190	135	*	X02762	83593	206680879	206762616	81738	+	688	upstream	688	RASSF5
chr1	206680731	206680835	105	*	X02763	83593	206680879	206762616	81738	+	43	upstream	43	RASSF5
chr1	206785877	206785887	11	*	X02765	1939	206764974	206785904	20931	-	0	inside	16	EIF2D
chr1	206857800	206857884	85	*	X02768	9261	206858365	206907630	49266	+	480	upstream	480	MAPKAPK2
chr1	206858080	206858244	165	*	X02769	9261	206858365	206907630	49266	+	120	upstream	120	MAPKAPK2
chr1	206858500	206858664	165	*	X02770	9261	206858365	206907630	49266	+	0	inside	134	MAPKAPK2
chr1	207494681	207494980	300	*	X02774	1604	207494817	207534311	39495	+	0	overlapStart	0	CD55
chr1	208417817	208417840	24	*	X02781	5362	208195588	208417665	222078	-	151	upstream	151	PLXNA2
chr1	209848546	209848665	120	*	X02782	50486	209848670	209849735	1066	+	4	upstream	4	G0S2
chr1	209979376	209979495	120	*	X02786	3664	209958968	209979520	20553	-	0	inside	24	IRF6
chr1	210111330	210111434	105	*	X02787	255928	210111519	210337633	226115	+	84	upstream	84	SYT14
chr1	210405535	210405654	120	*	X02788	56256	210406195	210416440	10246	+	540	upstream	540	SERTAD4
chr1	210405850	210405877	28	*	X02789	56256	210406195	210416440	10246	+	317	upstream	317	SERTAD4
chr1	210405944	210406104	161	*	X02790	56256	210406195	210416440	10246	+	90	upstream	90	SERTAD4
chr1	211432489	211432508	20	*	X02801	55758	211432708	211489725	57018	+	199	upstream	199	RCOR3
chr1	211432670	211432908	239	*	X02802	55758	211432708	211489725	57018	+	0	overlapStart	0	RCOR3
chr1	211432954	211433298	345	*	X02803	55758	211432708	211489725	57018	+	0	inside	245	RCOR3
chr1	211555934	211556053	120	*	X02807	84791	211556097	211605877	49781	+	43	upstream	43	LINC00467
chr1	211752974	211753108	135	*	X02808	7779	211748381	211752099	3719	-	874	upstream	874	SLC30A1
chr1	212004573	212004594	22	*	X02811	9926	211916799	212004114	87316	-	458	upstream	458	LPGAT1
chr1	212208472	212208606	135	*	X02812	51514	212208919	212278187	69269	+	312	upstream	312	DTL
chr1	212458365	212458484	120	*	X02813	5525	212458879	212535205	76327	+	394	upstream	394	PPP2R5A
chr1	212458500	212458694	195	*	X02814	5525	212458879	212535205	76327	+	184	upstream	184	PPP2R5A
chr1	212459040	212459159	120	*	X02815	5525	212458879	212535205	76327	+	0	inside	160	PPP2R5A
chr1	212587834	212588028	195	*	X02816	55248	212537816	212588267	50452	-	0	inside	238	PACC1
chr1	212873033	212873407	375	*	X02829	55509	212859759	212873327	13569	-	0	overlapStart	0	BATF3
chr1	212874229	212874363	135	*	X02830	55509	212859759	212873327	13569	-	901	upstream	901	BATF3
chr1	212965314	212965463	150	*	X02831	128387	212965170	212990167	24998	+	0	inside	143	TATDN3
chr1	212965314	212965463	150	*	X02831	25936	212899495	212965139	65645	-	174	upstream	174	NSL1
chr1	213031297	213031401	105	*	X02832	28982	213031597	213072705	41109	+	195	upstream	195	FLVCR1
chr1	213031297	213031401	105	*	X02832	642946	213029946	213031480	1535	-	0	inside	78	FLVCR1-DT
chr1	213123922	213124026	105	*	X02837	79805	213123887	213164927	41041	+	0	inside	34	VASH2
chr1	213188752	213188961	210	*	X02839	90806	213165524	213189168	23645	-	0	inside	206	ANGEL2
chr1	214160674	214160793	120	*	X02848	5629	214161278	214214847	53570	+	484	upstream	484	PROX1
chr1	214161031	214161168	138	*	X02849	5629	214161278	214214847	53570	+	109	upstream	109	PROX1
chr1	214161525	214161629	105	*	X02850	5629	214161278	214214847	53570	+	0	inside	246	PROX1
chr1	214454863	214454982	120	*	X02853	56950	214454565	214510477	55913	+	0	inside	297	SMYD2
chr1	214725636	214725770	135	*	X02854	5784	214522039	214725024	202986	-	611	upstream	611	PTPN14
chr1	214776726	214776859	134	*	X02855	1063	214776532	214837914	61383	+	0	inside	193	CENPF
chr1	217311340	217311383	44	*	X02867	2104	216676588	217311097	634510	-	242	upstream	242	ESRRG
chr1	217311459	217311459	1	*	X02868	2104	216676588	217311097	634510	-	361	upstream	361	ESRRG
chr1	218458349	218458453	105	*	X02873	51018	218458629	218511325	52697	+	175	upstream	175	RRP15
chr1	219347350	219347604	255	*	X02874	127018	219347192	219386207	39016	+	0	inside	157	LYPLAL1
chr1	219347350	219347604	255	*	X02874	643723	219254317	219347130	92814	-	219	upstream	219	LYPLAL1-DT
chr1	220267382	220267441	60	*	X02875	55699	220267455	220321383	53929	+	13	upstream	13	IARS2
chr1	220701381	220701500	120	*	X02879	4139	220701568	220837799	136232	+	67	upstream	67	MARK1
chr1	220921515	220921634	120	*	X02880	54996	220921676	220957596	35921	+	41	upstream	41	MTARC2
chr1	220960005	220960139	135	*	X02881	64757	220960039	220987741	27703	+	0	overlapStart	0	MTARC1
chr1	221916397	221916621	225	*	X02888	11221	221874764	221915516	40753	-	880	upstream	880	DUSP10
chr1	222790820	222791044	225	*	X02889	375056	222791444	222841351	49908	+	399	upstream	399	MIA3
chr1	222791388	222791429	42	*	X02890	375056	222791444	222841351	49908	+	14	upstream	14	MIA3
chr1	222884419	222884538	120	*	X02892	148362	222885906	222906106	20201	+	1367	upstream	1367	BROX
chr1	222884943	222885062	120	*	X02893	148362	222885906	222906106	20201	+	843	upstream	843	BROX
chr1	222885638	222885669	32	*	X02894	148362	222885906	222906106	20201	+	236	upstream	236	BROX
chr1	222885684	222885727	44	*	X02895	148362	222885906	222906106	20201	+	178	upstream	178	BROX
chr1	222885743	222885907	165	*	X02896	148362	222885906	222906106	20201	+	0	overlapStart	0	BROX
chr1	222886744	222886878	135	*	X02897	64853	222841355	222886526	45172	-	217	upstream	217	AIDA
chr1	223316556	223316675	120	*	X02900	7100	223282748	223316624	33877	-	0	overlapStart	0	TLR5
chr1	223537679	223537888	210	*	X02901	55061	223394161	223537544	143384	-	134	upstream	134	SUSD4
chr1	223538444	223538578	135	*	X02902	55061	223394161	223537544	143384	-	899	upstream	899	SUSD4
chr1	223566584	223566614	31	*	X02903	164127	223566715	223568812	2098	+	100	upstream	100	CCDC185
chr1	224370853	224370957	105	*	X02904	8560	224370910	224381142	10233	+	0	overlapStart	0	DEGS1
chr1	224622101	224622154	54	*	X02907	80232	224572845	224622001	49157	-	99	upstream	99	WDR26
chr1	224622215	224622445	231	*	X02908	80232	224572845	224622001	49157	-	213	upstream	213	WDR26
